prot_dim,comp_dim,hdims,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__sgd__weight_decay,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__sgd__lr,optimizer__adam__weight_decay,optimizer__adam__lr,optimizer__adam__amsgrad,optimizer__adadelta__lr,optimizer__adadelta__weight_decay,optimizer__adadelta__rho,optimizer__adagrad__lr,optimizer__adagrad__lr_decay,optimizer__adagrad__weight_decay,optimizer__adamax__lr,optimizer__adamax__weight_decay,optimizer__rmsprop__lr,optimizer__rmsprop__weight_decay,optimizer__rmsprop__momentum,optimizer__rmsprop__centered,score
8421,1024,"[4019, 2960]",3,0.02402749684047356,32,512,512,adadelta,0.01576628902810747,True,0.012627930171389981,0.0037282140288362408,0.21159724250438836,0.24345209947412458,False,0.9885723835256303,0.0008698810347896602,0.9036632026752576,0.00017228298648241838,0.040820362443350126,0.0008358917560531135,0.008124602772538653,0.03363262721518308,0.028454869133629112,0.0018113242477828526,0.00029384083315205317,True,-0.08409478659421842
8421,1024,[3477],6,0.9958009384940493,256,512,512,adadelta,0.0008771168555287802,True,0.0009500334167998162,0.001680792691789994,0.14116173982330038,0.05027892851858722,True,0.0005459450005037051,0.002495723816711765,0.12650614697085485,0.005282949689421984,0.004976306754272189,0.6485085836554572,0.001760813512857241,0.625349775895296,0.0056928818636962945,0.6683375945656929,0.0007108554994662751,True,-0.6287332750739288
8421,1024,"[3832, 851, 1873]",2,0.45069898544986414,32,512,512,adamax,0.0025566849207356484,False,0.16693346492342037,0.0009176044574271656,0.00031888834839219294,0.6787184680306749,True,0.812208007716346,0.0008104195345644673,0.0003062103034718967,0.000864168428721966,0.0012633773959929825,0.038316591466150504,0.10483114630503595,0.010276463940881813,0.3958167215758441,0.0027755548001662466,0.0036294585049058688,False,-0.5290118112593749
8421,1024,"[3048, 3531]",3,0.010821556045008422,128,512,512,adam,0.00012147542617221628,False,0.04004996836338561,0.0290901743227545,0.34698146716607864,0.00017392994316657326,True,0.5348231414800568,0.5037862686738721,0.07044794939916996,0.0003810811003466328,0.00017068214482652142,0.0014068600884011959,0.0003411166384733876,0.0006231826806457528,0.00012476146206888647,0.02547961975873505,0.0004778310458913711,True,0.08492592187527588
8421,1024,[4219],3,0.5883689302044262,256,512,512,adamax,0.0013084939134009124,False,0.00015681362463957523,0.00036325133711086226,0.0004003806752417608,0.6198589284104729,True,0.36729879491004225,0.006280840999123489,0.7838519645670907,0.3746071641741273,0.00034012761149473177,0.6727225343044834,0.09240173621829868,0.01080106883758076,0.09019358296422617,0.00018414285934609557,0.05040922931054206,False,-0.053254949151627665
8421,1024,"[472, 3203]",9,0.40425979956251273,256,512,512,adagrad,0.00430362422845905,True,0.0008738356143917384,0.0015739307320352498,0.30766784397885927,0.0012611345652558954,True,0.6216593163431411,0.006470042340328738,0.433573048189382,0.0037329811115373247,0.20350774601241964,0.001787659147209862,0.03316504400596061,0.0010816769956717243,0.1712767338409765,0.002432672531149244,0.00012876019265020537,True,-0.2362464850115846
8421,1024,[3434],5,0.14767671972256047,64,512,512,adadelta,0.00016061665811236995,True,0.9122929923536006,0.05549453243798185,0.005717877916540384,0.05933740175540253,True,0.00687964787845617,0.006471628709146866,0.0009062073195748462,0.00031793505728182044,0.082878691620368,0.0001323937377434393,0.19580554996542338,0.01225782870822369,0.000756138372086882,0.0003197896476551306,0.3688652681338339,False,-0.031133715961408626
8421,1024,[4039],2,0.6705827741528366,512,512,512,rmsprop,0.17835206310108603,False,0.4469905585973873,0.00227985917788002,0.003123113242510987,0.008923757189278032,False,0.0009422213427308773,0.0026188059018006026,0.01945433820876622,0.10761167613665938,0.1529137467533627,0.13552022239803158,0.0003492818182099884,0.3316669346238216,0.3436465466022604,0.8219646759143496,0.0012421028313493654,False,-27.84230783886303
8421,1024,[3092],9,0.0622892610168707,64,512,512,adamax,0.12705509917689783,False,0.00024708837199813267,0.0502814227140535,0.005598122227853326,0.012371548104170089,False,0.052371333630794964,0.005992783312601466,0.011746039963844308,0.002840221347797573,0.0007525578322335645,0.07856217100834492,0.02078597864623601,0.1972798702470665,0.7528065876980368,0.042333066845750285,0.060626212076021424,True,-0.3350299772543639
8421,1024,"[4912, 1724, 1283]",9,0.010694624446921987,256,512,512,sgd,0.3353477143514942,True,0.015485364930266716,0.0022456891411882837,0.011753806133014855,0.5300031307982868,True,0.06754511454403174,0.2088601299288099,0.0034821113046278646,0.00020106555394264374,0.08760013456821748,0.0003174108258622419,0.0022185233033390206,0.8449709187644935,0.00040014863735097063,0.02604178919619208,0.0004175572207405843,False,0.11660529707927082
8421,1024,"[3443, 982, 3377, 4350]",4,0.8669248411200556,256,512,512,adamax,0.03493644848031359,True,0.00274186936151573,0.00046842971758778376,0.367454461151303,0.00036464422211285384,True,0.00014452221590062058,0.00957239423269285,0.0009821551223890782,0.0001669449573095895,0.4562072032256562,0.16197441938382592,0.0002169997687021719,0.0001747682029832445,0.05227544935303155,0.00014208094117216675,0.01828419813015094,False,-0.5505281512508334
8421,1024,"[1393, 1769]",5,0.3715619599155169,128,512,512,adagrad,0.14150021957200223,False,0.0010116203870086512,0.03796376097608692,0.09010828959608176,0.019180580642369868,False,0.013451438794869616,0.00020564449443045673,0.03521170430763992,0.7683464270485696,0.001280993213857225,0.003711958675344684,0.014488955849647654,0.00019652867533495158,0.008213768091847035,0.08928146987446474,0.0002421803648719507,False,-0.41519647108633134
8421,1024,"[2933, 2023, 3733, 3103]",6,0.10032464959052013,128,512,512,rmsprop,0.0007240709761502633,True,0.00011116073382792268,0.011653469288022005,0.0015839304566260455,0.0005036865522349766,False,0.008603229194822816,0.0005279666586849722,0.012444767164480217,0.0006483320868451482,0.14550282490465916,0.020647697227233693,0.3647612965992214,0.11854301606677038,0.25761789789508904,0.0005842608815864046,0.006807609219965403,False,-626.9186703440788
8421,1024,[1784],7,0.07251056895867568,256,512,512,adamax,0.050486670039608016,True,0.047820243939637186,0.25464128050111096,0.0008145258678448032,0.0003074231359835598,False,0.05429064121476379,0.011458522220857768,0.01876471444512586,0.13907300149624036,0.00039427939358610125,0.007001620233559296,0.723462951846915,0.0831412109107267,0.31468180875082347,0.24861608332756774,0.003923950373800822,True,-0.11420321540029489
8421,1024,"[2605, 2411]",5,0.23766448498606396,256,512,512,adagrad,0.011080545076269297,False,0.003741132881791868,0.0010816376218441223,0.7564404393142127,0.4052921705652819,False,0.5451569800589738,0.0006637777592868515,0.005555977627642791,0.010062949500925563,0.0019863575879514967,0.0016941337862156583,0.0474829585724224,0.012465070522511206,0.004735563414881072,0.9599217653246063,0.27210051170967936,True,0.16786322197271217
8421,1024,"[3909, 321, 1715, 2898]",4,0.011315165653755425,32,512,512,rmsprop,0.012215015946349706,True,0.8020390774872783,0.8262581976208031,0.003303624570335992,0.0003287962697873252,True,0.0017304500212818453,0.012514274209790432,0.3514983078789867,0.026533972805045252,0.0980979011031848,0.024955086367322316,0.0006101186143956941,0.009137652297418737,0.1369041495406517,0.007736761029933427,0.007825800249278737,True,-91.21191799116961
8421,1024,"[4717, 4908]",4,0.11167495340990957,128,512,512,adadelta,0.4459542526964808,False,0.0009113750367490357,0.010897699178482994,0.3432402344328056,0.1436560094931252,True,0.07076719661804062,0.00609640259474878,0.03314732768244133,0.08385120802927565,0.0019160099994447418,0.2365015266315198,0.012919277853174104,0.3446073738191387,0.07063682977771017,0.03647317903822064,0.002761754487274428,True,0.20227093529901233
8421,1024,"[636, 3624]",8,0.035748659006906554,64,512,512,adadelta,0.018012201889359578,False,0.00012911160612109548,0.0008622081431688784,0.022126239535219045,0.0003241538490972058,False,0.00013095272523819392,0.7709777717512595,0.20049634082925635,0.00044275457491839,0.034879385686994814,0.10318759890364249,0.007133624507501674,0.0020548804341335588,0.054524936026728255,0.00036268866358824187,0.009917205098318978,False,-0.4504869305266344
8421,1024,[1203],8,0.01885099195664369,32,512,512,rmsprop,0.8422222471666847,True,0.0018894563758173133,0.24848346521761444,0.32494868386791664,0.07245664680620874,True,0.00018298848163232054,0.0008344305797867565,0.05155187761981322,0.0001154439669857768,0.0001194551368058818,0.051325603198447006,0.0008915765616630648,0.1220745288313303,0.3140354845581358,0.0007134112174683567,0.005117439772193422,False,-175.80605404138586
8421,1024,"[1627, 4577]",4,0.029332829762468742,64,512,512,sgd,0.014616901935800048,True,0.009071219791772774,0.009474462938352404,0.0008910741704419225,0.00010960484397458728,False,0.005100043599632575,0.00013157129683330872,0.24268083252847852,0.0002692537535737811,0.026494621322189316,0.014660363459840148,0.0026467910995851916,0.0015939825142717251,0.09349536299512196,0.051009086355876615,0.07841994976015298,True,-0.31153324087409523
8421,1024,"[1398, 1456, 2260]",3,0.26372844531287026,256,512,512,rmsprop,0.38592081013300666,True,0.014161559621280366,0.003251282752593113,0.007494685041810855,0.0020901888384219965,False,0.7508442193619019,0.06533814491022165,0.0001950642083563771,0.18434401776128706,0.24075132301050575,0.02262347272950351,0.018312798592139835,0.07407167653858672,0.17460541849767253,0.11575983433824245,0.0019011933645051281,False,-0.5171494510340331
8421,1024,[4447],7,0.371261158718202,64,512,512,rmsprop,0.37125373172216874,False,0.0003246212908229667,0.00016189729103366105,0.03946343195852289,0.0034024289985994426,True,0.5954584347212032,0.0035607907731862007,0.005886239522784786,0.0009289586059921325,0.2103146425849414,0.0006514748593976148,0.0005037073795914801,0.1630848798020376,0.03125622612042026,0.02279756610127994,0.19835167277253135,True,-2.1012552467736287
8421,1024,"[3695, 2113]",2,0.16480178353505903,512,512,512,adam,0.0005350347289616321,False,0.0003354331364346543,0.0008922073971654894,0.02556999888391463,0.4684208586447715,True,0.03341075447032732,0.2718171741890003,0.0021688460274692915,0.01692798411542402,0.035658307927689745,0.00017062064765359093,0.027610066677062315,0.2032753934573088,0.5645703744465831,0.00011301937536400073,0.031427840967318973,True,-0.18859774884301655
8421,1024,"[4215, 2467]",4,0.3622081526938151,256,512,512,adam,0.12909754160711304,True,0.8859016494326797,0.027751106532383957,0.021104279487619077,0.037918210163900366,True,0.7690748096530614,0.0006396127634226726,0.006882673121618361,0.6081587074820097,0.026008509925992074,0.0003540816962747564,0.007883580827692806,0.0013301950027639073,0.00420242505471331,0.0062378048540643405,0.0008703650402273554,True,-0.0953798374866015
8421,1024,"[1158, 2047]",6,0.0461937316537549,256,512,512,adamax,0.0034434736555442524,False,0.00204709732426997,0.0023387786493341465,0.0002376468697522044,0.247128685095548,False,0.0031708384308541584,0.004182733480339515,0.24433019369852851,0.1340366132442699,0.005191002119149359,0.5909754542856281,0.0002416559519099283,0.02140855230833414,0.002272861641675154,0.01470885319545761,0.0006997393448383204,True,0.27105352270150523
8421,1024,"[940, 3074, 3605, 829]",8,0.22352299366883552,512,512,512,rmsprop,0.03597731879939267,True,0.0011596362345636462,0.0014462441940231927,0.002834663559853713,0.0005770627192672959,True,0.047220252242529064,0.2029599355295922,0.0001759925345041148,0.00024782684940369233,0.0031139652860132675,0.00017498794305618572,0.00015758027179799307,0.0002306607458954471,0.06493102052604058,0.7550680795454642,0.008537942994097738,True,-0.5617898958208807
8421,1024,"[3671, 3053]",9,0.07963156201423861,32,512,512,sgd,0.9563518999269696,True,0.09720939041508922,0.013894544432271828,0.03933471273464609,0.007764612786212239,False,0.04600529370529112,0.0011078274955422722,0.002001277692249579,0.06121406171220217,0.0032573398759173197,0.28759852356043597,0.00029354110439256054,0.00020639407840509285,0.002327037760947692,0.1397489150244531,0.0036150127153811796,True,-0.5695981051558378
8421,1024,"[4792, 3945, 768, 2815]",6,0.07386748965538965,512,512,512,adamax,0.0003740128800047221,False,0.15742972564944271,0.004485468339284616,0.003069739242997984,0.5716483518693433,True,0.0024799735188955857,0.04941283994199831,0.034195443984388244,0.54118916162751,0.317118977970035,0.03204637443801234,0.0008265269920430087,0.0011507521044995305,0.17231739442102453,0.0735661282500533,0.5761139785679865,False,0.2359347518610888
8421,1024,"[1346, 2802]",4,0.02717742595692754,64,512,512,adagrad,0.0030103204779120298,False,0.08766728272454696,0.027765853597115326,0.041528772169666946,0.000161657170359244,False,0.022938952958367814,0.000394760338368025,0.0005401555129663406,0.00038649131303109923,0.00318638111230533,0.09816264321553378,0.16277506467905395,0.33494825331984796,0.005175053196846403,0.02835307362967855,0.6021435433973996,True,0.03643767558217378
8421,1024,[552],8,0.11929638131677077,256,512,512,rmsprop,0.0008404245378257863,False,0.1746325143255715,0.001796738641561938,0.04945234578305813,0.004845386560875572,False,0.012128997797650594,0.019024768007580847,0.41866958106050284,0.7822386523421242,0.30433696594116105,0.7270944002344265,0.0006819317075341505,0.0808327208198081,0.0005610993925140239,0.0022485101055759373,0.00010824245865627603,False,0.0760973928340643
8421,1024,[757],7,0.09652877252606984,512,512,512,adamax,0.0002638485318394425,True,0.0004679935014064391,0.11832326682402897,0.0032742841953842462,0.42310394301252263,True,0.07202046438773864,0.0013991445915898751,0.007288976035635751,0.20684746859658568,0.0005907763455777469,0.008386774797099547,0.0014042703324240072,0.9052031023927408,0.001403788471477606,0.0003807527832627334,0.0785623084555053,False,-0.12197192675999828
8421,1024,"[1027, 808, 3346, 1958]",7,0.6533818695427255,32,512,512,adagrad,0.0004318277819404122,False,0.006329584944665891,0.00238835828641308,0.00010178885534733366,0.0005595540202046153,False,0.43483057401017844,0.0038337438140915413,0.007766134087838026,0.14908781621540076,0.00023099300997203877,0.02523334757779426,0.00262896832434147,0.0005161523702484908,0.0017815690891188657,0.006858988005613358,0.00015785728016344132,True,-0.4061968304553433
8421,1024,"[1605, 4148]",9,0.45203541271907643,32,512,512,rmsprop,0.0030572906785949214,False,0.12262143593959726,0.7295446141062952,0.5990383929883087,0.024890220902506307,True,0.0026682038029859087,0.000154382066563256,0.0002657060426377279,0.01926916965806943,0.0010654073896560737,0.009621655906745257,0.0016469432002394924,0.016505169973073993,0.004865552642320734,0.22329928656041165,0.001058071535890563,False,-0.5793265467412682
8421,1024,"[494, 2635, 1971]",6,0.09981286420918171,64,512,512,rmsprop,0.0022223056065397762,False,0.010535749844873536,0.0001278303268104827,0.09512369148794178,0.4809128854797594,True,0.03718571843327196,0.018771671196643466,0.0001694965379832503,0.6668493317407661,0.006835628890560273,0.125686341050012,0.0004460070127466139,0.00475371904172264,0.010648237025908362,0.0037761889280852924,0.04595505879581785,True,-0.7050077292933064
8421,1024,"[1950, 359]",3,0.019328802677009583,256,512,512,adadelta,0.006981355963778102,False,0.005852061274324518,0.5806122418627566,0.008155602160744192,0.00025806266790844674,True,0.00016872405246951645,0.03225176984447624,0.004511098379480914,0.08010067532630237,0.00023728887094829598,0.3465298063502711,0.0009310158168131685,0.1594210641242622,0.010296823968337606,0.0003608449060926459,0.0001459291989641158,False,-0.43281317692043014
8421,1024,"[2123, 4491, 2687, 847]",5,0.4062371287590375,512,512,512,adamax,0.006904575665707978,True,0.2900340889509455,0.0005978044758027205,0.0016992059012710182,0.0035713866980370316,False,0.002590421764027356,0.004719895064625829,0.0147985533760857,0.22019807215658177,0.17483891992522968,0.0004866948179717985,0.13083338061331204,0.0002318251095135032,0.24528225530485678,0.002139516300472537,0.022762673000813343,True,0.03144599546654562
8421,1024,[3265],8,0.04344352204602573,32,512,512,adam,0.9821161951649656,True,0.00389309933512477,0.0001295953841717786,0.013811534093186192,0.03272109142329067,False,0.41633245112441647,0.001099928329601243,0.015597102489108448,0.2543281372347577,0.12161162254803845,0.017602987880712198,0.0001582710643003704,0.00013047192279272538,0.01042316081950324,0.3111553208321817,0.00016319086841533304,True,-0.5907385135505816
8421,1024,"[311, 1261, 1580, 2760]",6,0.06541264647498356,256,512,512,adadelta,0.00020049033351405443,False,0.002560434538448236,0.005094470338205457,0.0013416072483067247,0.8083030740409898,True,0.24254006392768782,0.002198949559796325,0.00024510460388767793,0.006308665615934658,0.11616883506402895,0.0011052095611305886,0.0002542354922004478,0.0011502780118862702,0.0005837745467511657,0.00018161046513594264,0.007943472824137989,True,0.22244572255645353
8421,1024,[3291],3,0.023152994421185888,64,512,512,adagrad,0.001767227945894509,True,0.5848615428039748,0.0035261013330864723,0.0014664037349433879,0.008941213255899992,False,0.0036902123545668715,0.004046192565871844,0.05690647436398676,0.0005854013937794441,0.005124482605782071,0.7778156854790687,0.0009353860775972429,0.0009555825985726939,0.08257557787247598,0.6913865133516504,0.016304344036477215,False,0.04606930077313522
8421,1024,[3033],7,0.18355147621060286,64,512,512,adadelta,0.0008759765087955051,False,0.0007048706911064309,0.010275746304647166,0.0033394922008563688,0.08158512493799465,False,0.14498149910826796,0.0014283671731968655,0.002868473749546791,0.5004018668040353,0.002198214776089905,0.014989624680841963,0.1871721366564906,0.019533034369517147,0.31138712685418074,0.0001621316567121412,0.00012640290666148112,True,0.049560742253506956
8421,1024,"[2722, 3928, 3932, 273]",7,0.15812501385053207,128,512,512,adadelta,0.00012159357416553995,False,0.0004776060978121308,0.00969267009212055,0.002416146278145425,0.0003215766355965353,False,0.05085914297792691,0.0029113325548701906,0.01043464431270624,0.043000950630927307,0.1548984917745978,0.2634585967007717,0.0010639170064734665,0.0004914597327965684,0.0007306871706777041,0.0020325158797452674,0.00313294666827371,False,0.1845818750370378
8421,1024,"[4221, 1515, 776, 1883]",6,0.2270049254532787,512,512,512,adam,0.00010949856046140191,True,0.3586421249518096,0.007158927329249733,0.0007594529801463061,0.001414279103042075,True,0.00011379794732096662,0.0009049476410963656,0.0035752993091244752,0.0014232553052201601,0.004111758006614732,0.0015508055160538727,0.0479248145618908,0.0005745929116498946,0.5336033214372813,0.011671875988917916,0.00014702117226193632,True,0.14558465606976623
8421,1024,"[4774, 3392, 1777]",9,0.026030529609888657,32,512,512,rmsprop,0.0017637697429861636,False,0.003445192637724669,0.08632263975219849,0.03372765170142519,0.00842102506209505,False,0.023999232899192816,0.03189288861545269,0.1666228159233552,0.01171887540908832,0.10815275023282479,0.00046935734204925253,0.00010250658077348753,0.03907980623585592,0.24401119654769315,0.5948527922945606,0.0052524196904914396,False,-2.590912726145236
8421,1024,"[347, 4226, 3591, 2947]",5,0.37664750076214276,512,512,512,adamax,0.00016332294217408133,False,0.024156126417655792,0.0003730254987951781,0.008915346595311539,0.007689410884820342,False,0.9160307437664073,0.41716823874382936,0.15748300610119306,0.014576637906663149,0.026068487830980643,0.5548319938643933,0.0020111072102630047,0.2576889702771352,0.24072770038103483,0.0003777700069522608,0.12472008489802829,False,0.0010890406241204362
8421,1024,"[1962, 2408]",8,0.05018637528352637,64,512,512,rmsprop,0.077811360223596,False,0.7075524362443487,0.0001574759769088618,0.00722669760573891,0.0006009775227079753,True,0.005861176346067521,0.007329946060464705,0.08233776055828747,0.051322265863506675,0.00020694088833224047,0.00018777611548102414,0.00032172032281435777,0.0006996161476165316,0.021760432323258697,0.23245258940033883,0.00011604910545800358,True,-0.5928783343055061
8421,1024,"[759, 3216]",4,0.03613733754539617,32,512,512,adadelta,0.015515841355840504,True,0.0006055253778314604,0.04579537588824299,0.0018576816933772982,0.0019572682236407464,False,0.0002749810691342056,0.5360794398219882,0.06582796835198301,0.3338892250269121,0.1928716613884451,0.17183106425924694,0.00013887042034888512,0.0015797867282611538,0.004771475209865609,0.00449392212835155,0.4231320138618366,False,-0.3665903791912771
8421,1024,"[1709, 568]",7,0.2825928195222624,64,512,512,adadelta,0.2823048003858359,False,0.23988069827229866,0.0009684132182687848,0.33071391863915883,0.11182700593607668,True,0.41882165942446187,0.011790814479048624,0.04002760623057336,0.01681282113064815,0.19778850756067912,0.00013006452176935515,0.27058618230511694,0.0673980850365598,0.010484196281102542,0.00021695386580437628,0.4424109278254549,True,-0.12941338521465182
8421,1024,"[3492, 1331, 1408, 256]",5,0.12386375846445981,256,512,512,adadelta,0.04920409295806816,True,0.09177196909565624,0.0024629460562374025,0.001132204727309702,0.07284377341104266,True,0.5784937711603444,0.0025411863505799544,0.0003783955069378776,0.011207827468649591,0.024997272264200038,0.0009673527534015323,0.06837648944043753,0.012662936510725007,0.0003997826533918738,0.015067839655557833,0.0002289346692083725,True,0.22122584219124777
8421,1024,"[4959, 1224]",8,0.0780435519007886,32,512,512,adagrad,0.00012868990812860059,False,0.0002939811111260784,0.0018723003958301429,0.2199495981046432,0.0001984620054729036,True,0.005310663539535507,0.000372543826026077,0.0006852394832846529,0.0020315676707901797,0.014360745170813887,0.0180788043730704,0.049058476293207726,0.0013136039111765932,0.00102145454591734,0.0003384593004421265,0.37785471899572776,False,-0.06685527976784074
8421,1024,"[720, 3072]",6,0.07412804559590305,256,512,512,adam,0.367618781167576,True,0.0839961038417788,0.33959177825335685,0.32208282453517345,0.00018974143874874125,True,0.0030421061631775263,0.007110099075456817,0.28320072647937133,0.00765351274739816,0.016689064907899332,0.015506700619295674,0.38438247187895913,0.0003530581951150688,0.001449638751489007,0.0003748498320506647,0.008203248235324796,True,0.05849241199098137
8421,1024,"[3861, 2405, 1337, 1767]",2,0.2265652727252682,256,512,512,adagrad,0.012344249047892828,True,0.001557419967028244,0.001535229002196938,0.015147277318918205,0.00544487549351859,True,0.12364879611552619,0.32479260779405694,0.020877078258837,0.00036377349145620767,0.05940272478265219,0.0026657244930274595,0.06373552959749702,0.08853067514866948,0.07744755063501417,0.009617590896833537,0.30144942545968884,False,-0.2458677966163949
8421,1024,[490],7,0.061216918140598604,512,512,512,sgd,0.001441520180822479,False,0.012867864056830474,0.061431805752996005,0.054130656433736025,0.14409118190115258,True,0.0020536381360396426,0.14332084053502198,0.0030831090589387893,0.0002879485793428172,0.000410697724368078,0.0001223190213504118,0.012181806989606615,0.26922339484263624,0.0937147759232733,0.0005544753253909594,0.018177302686533052,True,-0.0260295937323869
8421,1024,"[2965, 1647, 1313, 1668]",2,0.05729792016808408,512,512,512,adam,0.3597925183647627,True,0.001196871665774251,0.000758016903931771,0.38275712444986226,0.0002859015356725554,True,0.014622953286217774,0.055277834467638585,0.00018236478906294502,0.010901501849201519,0.00022279697376206286,0.05734272471263052,0.0002647710137013137,0.001108071701443526,0.0001989897115634372,0.11693280239032289,0.04885824969506034,True,0.18595579357080383
8421,1024,"[2607, 4252, 4141, 2588]",8,0.040584858982689626,512,512,512,adam,0.4418778387462133,False,0.7818421967720823,0.030199957025925473,0.6481141491138034,0.0009480444447415078,True,0.2030742303746848,0.001693443138364948,0.31990491173791374,0.00014936814919723544,0.22544056795691803,0.0021279567361540985,0.0010580290838430701,0.005617963535328335,0.5931492838209795,0.0003986902988289885,0.0006611648311811444,True,0.23855078920838385
8421,1024,[2096],6,0.14739387808064686,64,512,512,sgd,0.009901691401263436,True,0.39531154226698156,0.0008075158840804948,0.006185927746740893,0.00022238361889100416,False,0.024869624022624305,0.004426708355206949,0.08470067210883281,0.0017071349040984883,0.003631264392789061,0.22260925830251874,0.6562377235170774,0.8512079873200071,0.0873250465468149,0.00012971391764237335,0.41894961741429987,True,-0.024279228212257913
8421,1024,"[1649, 2265, 809]",2,0.018537654695207052,32,512,512,adamax,0.0007234415870313081,True,0.024233976335042214,0.16506552968768717,0.00026317230463276015,0.005957812210027639,True,0.0005483111137244516,0.7945401487126472,0.0017221976965385711,0.08033515480583076,0.00029364458217439655,0.015275038422786425,0.006334223400797837,0.00352459099909876,0.00043238208675824234,0.0004988228393661421,0.0007437852160123861,True,-0.1350722171436452
8421,1024,[1084],5,0.8910406196207793,512,512,512,rmsprop,0.0019181632844810078,True,0.7205443466512828,0.0017800465159392566,0.0021756084692400174,0.00023004692277921217,True,0.00011148552164334769,0.001371177393412352,0.0001047716174877756,0.000958221154739907,0.02016048109099116,0.8539833192822233,0.0022443674228023614,0.06594980587328933,0.0003402826203908884,0.03656409588315343,0.0004286279606309566,False,-0.2037432692929502
8421,1024,"[4190, 4333, 2806, 3818]",8,0.07842390151439005,64,512,512,rmsprop,0.10383925061723183,False,0.00033122681063140586,0.00014231094245218887,0.7597827128525204,0.057399822749753776,True,0.14141685913928176,0.00025149800843013713,0.024598788210672927,0.01590438420312151,0.018247459952197228,0.0018185242915966767,0.0011303341975911776,0.00123872906177624,0.0007940352058541974,0.010531659655002827,0.0062271998570948926,False,-0.07065551405401232
8421,1024,"[1625, 3614, 1345, 620]",9,0.047089743104998125,32,512,512,adamax,0.00013041432023235252,True,0.04258838993238658,0.00033898017125187695,0.0774464935562489,0.05720221609740937,False,0.14020346365661077,0.00010573591768233387,0.24559943630140718,0.00029798376883112586,0.2568842896236182,0.025997634794086687,0.003073431135529222,0.00022881050575240372,0.00026959297605758125,0.15328819958210996,0.19921370749003206,True,0.016771882554701065
8421,1024,[479],4,0.41993167070467013,512,512,512,adamax,0.007888294734609674,False,0.8842292972675766,0.0001397031876464449,0.00013034529461266358,0.739108623549051,False,0.040056632258210864,0.002884270680415591,0.002424389871071699,0.778874267467239,0.1307318678331372,0.002028941039133486,0.16149734318366255,0.6447039266363823,0.007067931337759337,0.2466600039819666,0.00025454287739583255,True,-0.3935758715204211
8421,1024,[2326],6,0.02628126221536934,32,512,512,rmsprop,0.14208932972080665,True,0.04083573835956719,0.08932116270623931,0.1421836976505981,0.07651591460111389,True,0.0003556129365840922,0.6162497883432099,0.0021246571250934493,0.014423717570106185,0.006708413104724145,0.000254575256372038,0.186785321991224,0.09020629173943628,0.023698613257328995,0.11856541843299122,0.0006525813900619255,False,-0.5239066147542737
8421,1024,"[2076, 4932]",8,0.12293226551022304,256,512,512,adagrad,0.35380993122414206,True,0.000254269306818801,0.0017128196443803724,0.0028085420252785998,0.004149994724402194,True,0.042779562777981193,0.01761172420278166,0.4262606952009904,0.03553586729811539,0.0025701738442868824,0.0002304433897260298,0.0002230749068005392,0.7533001654227802,0.0001226455237898585,0.7922323902540328,0.01860818457472567,False,0.07743499013964036
8421,1024,"[2373, 863, 2353, 1475]",7,0.2416451734363746,32,512,512,adamax,0.705255432361084,False,0.00034192633248176943,0.8006274474495939,0.5257825197016667,0.0023753966376780476,False,0.0007122205653404684,0.3035025223706556,0.00012450252883248648,0.005208678346149633,0.00017585555121722192,0.000613525000176579,0.00032645782325164865,0.2355736812028728,0.00018706493495233484,0.0012596043618525853,0.0001390307387017363,True,-0.1547406324861975
8421,1024,"[4520, 652, 4051, 1090]",7,0.11265523918478124,32,512,512,adagrad,0.16781494639737096,False,0.01176189208517428,0.00015517151008915002,0.006412228858501687,0.14673750329529162,False,0.023045181088276506,0.0003526273163774929,0.0009985449680379426,0.10596409594770584,0.06177396105559484,0.44899440393622997,0.001323929068059206,0.0005314234317133095,0.011944175413694871,0.003427225463751983,0.1677433324960428,True,-0.02978359658519236
8421,1024,"[1047, 762, 2695, 3559]",6,0.053087705705882185,256,512,512,rmsprop,0.0003999951417993758,True,0.002763927171835598,0.005446956793583233,0.0006896910436450771,0.002130083436463544,False,0.5421489847542643,0.00232614716687101,0.048083857546790024,0.000975242828617484,0.00290757900317383,0.006196177421767523,0.00048685069270616146,0.011630602183223808,0.00027288572086048534,0.0004408047496612155,0.5877857671985698,True,0.20178936127659783
8421,1024,"[4435, 3235, 3396, 2037]",9,0.126661618531449,128,512,512,adagrad,0.00021060624668915655,False,0.004423105753592275,0.0013863215834649396,0.019837778978841508,0.000187074687553062,True,0.7112764389002086,0.00487708756615207,0.0003971711059225875,0.0005146613846779769,0.5228396111270225,0.38642696452636704,0.009686050940971885,0.0003962946686900264,0.04966789701566324,0.529517999221841,0.05491096938102813,True,-0.3996980823135578
8421,1024,[2535],4,0.05178585138275138,256,512,512,adam,0.0025281292156728273,False,0.00017395700592003706,0.00018796062331967198,0.05153379400912504,0.0016164444576511872,False,0.00026778422625650477,0.003915736760002265,0.004553385705014303,0.027564031643712694,0.0005041944910005378,0.001196467918381964,0.026077544152463106,0.06645522851148215,0.014214309148625875,0.0011627293466080289,0.03593121775430201,False,-0.0853176962210461
